"prop_id","total_score","num_trains"
1410841055,133.455200022731,2
1411216049,88.1389800769252,1
1411318007,33.8589243902056,1
1411341197,74.7917337818379,1
1411418025,62.9705725929066,1
1411849043,121.864593582579,2
1412119012,69.6373991112601,1
1413622086,81.2657906070685,1
1413949076,74.6504955281156,1
1414001018,82.3031922745168,1
1414045010,52.4364342428237,1
1414904102,59.0196952684955,1
1415033021,80.7842218420143,1
1415056043,53.0456613365526,1
1415526021,50.437144180614,1
1415546039,143.506878811111,2
1415755029,79.9258237017567,1
1416213032,92.8280743863675,1
1416226043,110.964830014927,2
1416404096,54.2767676143545,1
1416433045,52.0837568593963,1
1416934055,66.2723573435106,1
1418245019,82.3031922745168,1
1419045004,57.7624302558961,1
1419657050,34.5413101012489,1
1420341033,67.6937497815405,1
1420355022,63.6367500531644,1
1420522023,68.9467652109261,1
1420633029,71.9124192677262,1
1421026064,82.0497226055622,1
1421104081,58.707028926257,1
1421818003,73.3026148338106,1
1422626000,45.992602612318,1
1423841053,71.2766113322345,1
1424042002,45.2253474289065,1
1426141035,142.950150411354,2
1426142067,62.5004918946048,1
1426618081,96.9808225092268,1
1426816063,52.321708128846,1
1426829059,77.7122786769558,1
1426935071,52.1185969025727,1
1426941092,70.4536274836518,1
1426942073,46.3119924972097,1
1427262000,52.7370660035337,1
1427415041,80.2633767137361,1
1427510043,76.0480304148657,1
1427944068,66.6375434012191,1
1428022095,53.5057814953429,1
1428029048,59.0551605342466,1
1428118055,74.6738501000154,1
1429533060,48.0526062360671,1
1430233033,46.2536049753953,1
1430350019,61.8029508047241,1
1431816054,50.9089258837537,1
1432156023,47.4398542140997,1
1432346178,57.5917486445648,1
1432533023,63.2383670603052,1
1433615004,66.8153712315996,1
1433734020,27.1203787568976,1
1433741075,4.1852566960397,1
1433908044,84.6455214489451,1
1435601098,62.4374586487978,1
1435850014,55.3261075741523,1
1436346023,92.8280743863675,1
1500245018,83.0971399047247,1
1501318065,50.3031035103872,1
1501501105,44.8094821802062,1
1501641045,133.886643146248,2
1502042038,82.3031922745168,1
1502642024,72.4643689630482,1
1503449018,79.6227103034722,1
1503545095,33.1526602306915,1
1503719091,62.4374586487978,1
1504804021,107.319006258994,2
1504826063,71.5170474483779,1
1505622107,52.6798534436307,1
1505733028,57.6150019476394,1
1505826011,32.6698706412088,1
1506219152,84.7528192175681,1
1506826002,57.5812626563266,1
1507126066,81.3861901866901,1
1507156287,53.2689496541163,1
1507734023,75.5634361170709,1
1509356056,47.5456382575413,1
1509835026,35.9927361065086,1
1509941043,54.7664686542349,1
1510535045,131.706306103221,2
1510646183,75.5445784018455,1
1512110005,67.1630198489742,1
1512110028,63.519226490749,1
1512415043,66.6375434012191,1
1512617006,51.3577788538987,1
1512734037,55.8810694222601,1
1513119111,65.5119153013042,1
1513201032,70.7137809480339,1
1513201044,63.6622687962343,1
1513835024,53.6781713539393,1
1513956069,82.0098673628491,1
1515219117,56.8884205262545,1
1515235004,67.7649429251882,1
1515926044,53.5057814953429,1
1515946153,73.2204316336372,1
1516222085,52.3487257305753,1
1516246311,71.9124192677262,1
1516941039,70.1352925234643,1
1517312076,63.9112794283597,1
1518057043,76.0768453929242,1
1518208116,54.9336434183862,1
1518846143,171.693626945893,3
1519010018,63.7037076477545,1
1519041027,84.0456714635029,1
1519515019,92.1911865032524,1
1520141035,80.5168786771712,1
1520233034,64.1396381128135,1
1521010005,111.278177651243,2
1521015020,53.0286819657825,1
1521846000,58.281772857078,1
1521846016,52.5516428625563,1
1521901065,78.2825380749132,1
1522301001,78.2825380749132,1
1522350257,33.5123005475309,1
1522657214,64.4195988933895,1
1523250003,58.707028926257,1
1523722013,74.0094899208983,1
1523846018,81.9207512905943,1
1524534055,38.8365294737294,1
1524541056,37.2572912617098,1
1524601048,40.2742612772224,1
1524639067,33.203108113176,1
1524641003,44.8094821802062,1
1525304018,69.8497866744569,1
1525756025,74.7183383360008,1
1525826048,73.9311607709457,1
1525946148,74.826252005351,1
1526601051,63.835225478481,1
1526615022,70.7905544359178,1
1527210031,60.081993042153,1
1527346027,73.5694221333571,1
1527418016,84.0929646225534,1
1528042014,210.771584422993,3
1528201003,53.6781638223539,1
1528255104,51.2367544577162,1
1528646165,52.7370660035337,1
1529633014,121.437446570538,2
1530119094,57.4272919932306,1
1530247092,66.1618636318578,1
1530319027,61.0880189443376,1
1530844099,70.7137809480339,1
1530846114,63.0438036712299,1
1530949062,37.476011868637,1
1532149019,47.855565151808,1
1533104014,59.0551605342466,1
1533146025,246.669683253393,3
1533717020,73.5694221333571,1
1533718013,35.1196828044415,1
1534116028,64.0472767232057,1
1534804031,44.5422662496213,1
1534949052,62.9300570967639,1
1535542032,68.133926563003,2
1535546021,92.4201848762768,1
1536255029,68.1925264495694,1
1536318069,35.5592426393215,1
1600822083,168.319807655185,2
1600845031,34.4627028523933,1
1600849048,67.9611427117609,1
1600855232,54.8056248617578,1
1601208018,46.7626266522462,1
1601234008,78.2825380749132,1
1601234036,117.317322270501,2
1601346005,50.9900636404725,1
1601513013,62.9456233199737,1
1602110057,81.3861901866901,1
1602250270,28.9066141140856,1
1602619076,78.2825380749132,1
1602810038,61.8029508047241,1
1602910078,67.749598599823,1
1604115018,62.2059588159235,1
1604134022,37.7838574487211,1
1604144045,182.402288085219,2
1604150093,91.53694841945,1
1604757156,72.2208327784843,1
1604950243,133.789290808455,2
1604957102,28.2229037870287,1
1605012043,68.1358790603355,1
1605012062,58.4340932515429,1
1605349235,38.1471016599356,1
1606112003,87.7211373097943,2
1606812040,66.7714643281424,1
1606919030,39.4260084627202,1
1607042041,34.9785274734626,1
1607447183,27.1203787568976,1
1607547020,38.2607961628763,1
1608133051,92.8298077747358,1
1608356127,39.4629048310701,1
1608450051,61.4095718536581,1
1608939094,60.9399703329757,1
1608956002,60.0192259037941,1
1609156026,55.5598940149462,1
1609629012,53.6781638223539,1
1609710055,58.5257355830725,1
1609939051,79.6227103034722,1
1610204069,162.671391681803,2
1610608122,52.8045758912826,1
1610618197,59.4565549806395,1
1611157029,29.8898727069589,1
1611346014,34.2857022692294,1
1611619068,84.6386736132639,1
1611741089,36.3204845429512,1
1611815048,122.069348123279,2
1611908024,59.3685940555386,1
1612434016,60.8169864116862,1
1612441105,61.4319889833447,1
1612518165,34.7614494439251,1
1612610021,53.1700976429799,1
1613144027,52.935703157543,1
1613219159,71.6747922375929,1
1613746042,57.6497492298899,1
1613842065,81.1434982676178,1
1614119023,72.375372168113,1
1614534005,80.22284810913,1
1614639006,76.1308811481218,1
1614829068,66.981272704568,1
1615208212,69.1018424704009,1
1615541111,54.8960496891742,1
1615855033,68.4383399586642,1
1615857123,99.2591859472005,1
1616101008,57.6083716048837,1
1616119131,46.3119924972097,1
1616162033,80.0356856280746,1
1616739224,139.085882789244,2
1616749044,55.0675338301741,1
1616844001,105.675348820859,2
1617349000,82.4412928654812,1
1617434039,70.5840407446008,1
1617550017,74.6504955281156,1
1617555010,81.3659014847153,1
1617917043,51.0873424438082,1
1618119086,72.443974915391,1
1618219205,34.7834825215607,1
1618239195,75.1956432089915,1
1618255040,59.9761216939591,1
1618810118,110.288191585649,2
1618919061,73.7766598249249,1
1619322209,68.1358790603355,1
1619434070,79.6227103034722,1
1619510099,74.6738501000154,1
1619516075,51.71315902794,1
1619610094,65.5119153013042,1
1620104024,88.1389800769252,1
1620222097,80.2633767137361,1
1620234033,46.2324753463641,1
1620342040,34.1959159862464,1
1620342055,48.858224655567,1
1620410046,63.78672607719,1
1620455052,41.8619443997009,1
1620455066,82.5080642484429,1
1620917006,37.8451780997149,1
1620941033,74.6504955281156,1
1621450090,79.1707099067338,1
1621746094,50.3247619363429,1
1621844029,37.5192464178071,1
1622129064,51.9796660009316,1
1622217010,58.4102276380217,1
1622413006,67.1365157438165,1
1622445181,91.6305100222735,1
1622839070,78.2825380749132,1
1622941035,73.1829901737425,1
1623017028,123.358241814316,2
1623244008,75.5445784018455,1
1623525026,140.76170876,2
1623601061,47.5456382575413,1
1623722012,78.2825380749132,1
1623756009,60.546860139183,1
1623847067,49.3808810818812,1
1623862029,64.0472767232057,1
1623922100,35.540814120149,1
1624234104,41.4159943817027,1
1624310083,51.2367544577162,1
1625208001,91.53694841945,1
1625655116,34.76636174795,1
1625710072,68.1358790603355,1
1625808053,59.564238714778,1
1625813018,46.9625628318666,1
1625844057,72.375372168113,1
1626534103,52.1185969025727,1
1626601013,66.8730718136352,1
1626604024,57.5917486445648,1
1626608029,67.67928897402,1
1626710037,63.6622687962343,1
1626710105,52.2399051841063,1
1626718095,82.0882128478511,1
1627022061,66.1049671899308,1
1627319011,71.3741032444708,1
1627455141,98.0812195644671,1
1627710089,32.0236016808884,1
1627819095,67.1043484573155,1
1628129013,71.9124192677262,1
1628144018,66.2169611907404,1
1628608008,38.4899277959967,1
1628742061,202.923264096135,3
1629244029,57.7315657496658,1
1629304003,81.4794756649726,1
1629817087,63.8585079140373,1
1630208096,57.237216917921,1
1630250021,63.9112794283597,1
1630534043,134.027720135903,2
1630701214,71.9124192677262,1
1630722037,225.38073782642,3
1630846018,54.8056248617578,1
1630949083,68.9467652109261,1
1631346009,84.0929646225534,1
1631434006,57.6574143881435,1
1631544094,66.6410879751643,1
1632150017,134.027720135903,2
1632329082,71.3741032444708,1
1632618006,79.6227103034722,1
1632656059,64.4137697512718,1
1632716075,54.5361085378706,1
1633304005,53.5057814953429,1
1633355121,75.6956224671753,1
1633444000,51.792059571273,1
1633610074,102.739618460374,2
1633616042,37.955351839049,1
1634241017,50.9900636404725,1
1634255089,78.2825380749132,1
1634255200,95.3433459319203,1
1634410001,49.2177965695336,1
1634441078,79.3118718513988,1
1634933060,65.3995785011338,1
1635117026,57.6089857869485,1
1635846109,67.6207780389699,1
1635849134,57.6497492298899,1
1636322107,33.2858267993119,1
1636349277,31.4609843049764,1
1636455251,57.2904307227153,1
1636510231,63.0438036712299,1
1700449082,59.3169386829615,1
1700601030,79.9258237017567,1
1700919153,72.4358003338025,1
1701041064,66.6410879751643,1
1701233020,123.534658831058,2
1701318008,71.3741032444708,1
1701346011,82.0882128478511,1
1701745106,57.017174331387,1
1701749205,69.4156982968122,1
1701808025,68.3056412977409,1
1701918045,72.477895039113,1
1702008028,66.0846393489271,1
1702429083,68.3784624357897,1
1702539039,61.4095718536581,1
1703344015,70.3683821397154,1
1704515116,44.0413950394191,1
1704708004,78.2825380749132,1
1704834021,31.1946895157439,1
1705346020,34.3750381619299,1
1705528001,36.9560904097589,1
1706010121,36.8323795628632,1
1706049081,54.2767676143545,1
1706113042,123.15282488013,2
1706639020,64.9430400835232,1
1707946100,75.0762318602989,1
1708339096,37.5036949669398,1
1708647006,59.48873065334,1
1708706051,80.7176526104885,1
1708715110,71.6747922375929,1
1708715152,48.0634826284474,1
1708729010,77.9597581460804,1
1708812002,72.8955657692987,1
1708915058,36.8323795628632,1
1709615098,72.0486837788239,1
1709746033,66.770781448995,1
1710115081,35.6485339877346,1
1710413044,144.109478835305,2
1711157076,125.261692252799,2
1711408060,57.7655939443694,1
1711449106,34.1080574056134,1
1711555000,53.1927408862145,1
1711708006,37.961777070594,1
1711845073,64.4137697512718,1
1712345030,74.1206931677206,1
1712801037,149.489454950534,2
1712906086,47.6395644723439,1
1712939110,58.4340932515429,1
1713255014,92.1911865032524,1
1713506082,121.215968719767,2
1713734010,59.1225030954801,1
1714501002,58.2701588058877,1
1714513090,95.3433459319203,1
1714515090,158.244615195155,2
1715022006,79.3118718513988,1
1715049053,54.1031436587479,1
1715308134,67.1365157438165,1
1715701045,89.7270462829642,2
1715716000,51.8676660798678,1
1715716285,44.0413950394191,1
1715929020,77.6730429544485,1
1716322002,66.6846548750125,1
1716418035,53.6781638223539,1
1716506049,46.6067721754452,1
1716722051,68.8264028896837,1
1717149088,116.031563565351,2
1717149118,68.469521456389,1
1717242044,59.3584167144045,1
1717245074,53.3465431067361,1
1717413090,67.7082191919799,1
1717915109,58.4340932515429,1
1718129035,51.8676660798678,1
1718408169,74.0369823780867,1
1718413023,80.7176526104885,1
1719249059,45.8192859772644,1
1719401124,52.7039199862131,1
1719408486,70.7137809480339,1
1719410032,36.6921401317852,1
1719801269,82.0513308463885,1
1719810002,53.0286819657825,1
1719908045,76.0358101361216,1
1719957198,35.4306393063784,1
1720229085,79.6227103034722,1
1720549029,45.0922751394759,1
1720641014,67.1365157438165,1
1720739006,72.0785831417352,1
1721408026,54.7664686542349,1
1721504049,59.658143945777,1
1721506040,62.9456233199737,1
1721941044,69.2136518673017,1
1722142016,83.6679968992284,1
1723546189,57.2075627352541,1
1723610145,67.6207780389699,1
1723706011,76.2445031456997,1
1724046115,37.3253084093727,1
1724112085,68.9748140390694,1
1724134076,122.455441118762,2
1724412071,75.9292481517084,1
1724946103,28.8596296048576,1
1725034059,39.4629048310701,1
1725049075,82.5080642484429,1
1725108235,100,1
1725401160,69.8253891295655,1
1725501231,37.2468589749914,1
1725710088,69.9879884370959,1
1725755205,78.2825380749132,1
1725808099,80.483381766518,1
1725818075,43.5518217562141,1
1726234045,46.2536049753953,1
1726257055,80.301672722221,1
1726319116,32.4087584782418,1
1726445051,75.0106185811259,1
1726529074,69.4188070101567,1
1726544009,59.809231880158,1
1726829082,69.3618130029891,1
1727034098,43.0637031461777,1
1727542020,53.2689496541163,1
1727708013,69.5640225261155,1
1727913012,92.8280743863675,1
1728345092,34.3143944344345,1
1728439011,53.9643498188308,1
1728644046,56.5315469410596,1
1728929102,125.436762722287,2
1728945055,59.9863339447135,1
1729222034,48.7073169850556,1
1729345039,99.2591859472005,1
1729912039,125.436762722287,2
1729913046,74.0369823780867,1
1730008031,96.7810692779444,1
1730449090,57.6089857869485,1
1730534060,60.0192259037941,1
1730604052,47.4398542140997,1
1730746233,38.2607961628763,1
1731146128,57.0316846121703,1
1731829061,66.6375434012191,1
1732415018,72.6055130379845,1
1733849180,71.5170474483779,1
1734029021,53.6781638223539,1
1734155066,59.075776017519,1
1735341025,38.3553083121726,1
1735418007,123.358241814316,2
1736029006,32.8005069064797,1
1736144078,60.2809908536645,1
1736245065,53.5792645715444,1
1800306137,141.322137379039,2
1800446013,45.8002319680753,1
1800546123,50.9141956175702,1
1801213055,67.3526461116131,1
1801919016,73.5164341274747,1
1802201137,92.4201848762768,1
1802206033,66.8730718136352,1
1802318051,131.272440085791,2
1802346131,139.36686780883,2
1802655001,28.4646714144664,1
1802946217,36.0891601531549,1
1803055024,57.5812626563266,1
1803606186,74.6504955281156,1
1803808233,32.3887678858264,1
1804646101,34.7834825215607,1
1804706078,52.5516428625563,1
1805112057,117.929066872331,2
1805115096,53.1927408862145,1
1805744070,48.0526062360671,1
1805946055,37.955351839049,1
1806008219,78.2825380749132,1
1806008286,73.8431091489819,1
1806145064,57.6150019476394,1
1806519056,78.2825380749132,1
1806808137,67.0839452462995,1
1806815063,59.0551605342466,1
1807201058,72.4516748424702,1
1807334050,145.55726801889,2
1807345002,52.751748169226,1
1807508039,169.06831312551,3
1807906132,78.2825380749132,1
1808006196,33.3985728324572,1
1808008012,55.1525223241601,1
1808208120,116.697067256911,2
1808641019,51.9796660009316,1
1808741048,36.7989968247969,1
1808806055,81.9335858748942,1
1809245007,64.7868257146832,1
1809246144,32.6698706412088,1
1809308169,110.288191585649,2
1809518060,138.868149083528,2
1809949171,54.5361085378706,1
1810055127,50.9900636404725,1
1810055186,56.3662298927023,1
1810306106,62.8062911080017,1
1810306130,39.7357145856476,1
1810334023,69.2136518673017,1
1810619057,59.4565549806395,1
1810941159,57.0475782311394,1
1811734059,60.238237579613,1
1811755039,61.8029508047241,1
1812044045,63.7037076477545,1
1812318071,68.7471233728171,1
1812947055,30.7011467062916,1
1813519003,33.8933473417101,1
1813606009,58.6602383631664,1
1813818037,49.8109538730621,1
1814413024,62.7661796688101,1
1814441010,71.0360975989768,1
1814449065,70.973675306542,1
1814908026,83.7704746512522,1
1814908081,89.6014194133257,2
1815006220,55.8810694222601,1
1815208054,78.2825380749132,1
1815210001,38.3732089765302,1
1815229266,46.0556910208981,1
1815529129,57.017174331387,1
1815549086,139.407253216335,2
1815812135,83.1135892344185,1
1816212036,78.2825380749132,1
1816519030,54.6547544210605,1
1817229083,35.2182757502386,1
1817249097,57.2075627352541,1
1817318207,51.792059571273,1
1817818000,53.0456613365526,1
1817906037,64.9430400835232,1
1817955101,75.5445784018455,1
1818333207,65.7426989394894,1
1818349439,56.4177395537451,1
1818434053,83.7191538564426,1
1818449023,85.2799000153012,1
1818633388,145.55726801889,2
1818729055,117.929066872331,2
1819206035,92.8298077747358,1
1819219309,61.8699134978949,1
1819312023,53.0456613365526,1
1819719113,49.6452865673996,1
1819734038,34.6912622888539,1
1820118020,134.693076003809,2
1820118089,39.3746058091067,1
1820506078,57.6089857869485,1
1820557129,106.039116891561,2
1820733033,78.3607722312056,1
1820844031,133.650603581306,2
1820855004,52.935703157543,1
1821133012,54.8960496891742,1
1821144046,59.564238714778,1
1821149137,129.474199830442,2
1821249111,79.1707099067338,1
1821508117,57.7328382531509,1
1821519108,70.9229880688902,1
1821549012,68.691867950438,1
1821957073,97.9227396892004,1
1822246034,67.67928897402,1
1822519438,66.1177342720298,1
1822749145,46.1259970023579,1
1823349204,73.9311607709457,1
1824018027,125.437250286462,2
1824241009,53.6409454427652,1
1824308056,69.3499079771301,1
1824322051,43.0877175398904,1
1824806113,57.7707785564204,1
1824808041,53.1345048460007,1
1825033055,53.4454746281329,1
1825333224,52.7370660035337,1
1825541075,28.6731384497057,1
1825619099,79.1707099067338,1
1825746001,67.3526461116131,1
1826346024,191.419860011417,3
1826457006,34.5513192574723,1
1827046064,70.9229880688902,1
1827118022,62.8899727313317,1
1827419265,52.6318819536479,1
1827613006,57.6089857869485,1
1827657027,72.2208327784843,1
1827719084,117.840919101842,2
1827813032,52.9009528720945,1
1828241001,66.770781448995,1
1828347027,49.9699254463346,1
1828855022,57.5917486445648,1
1829055105,32.8005069064797,1
1829149068,52.0542135882306,1
1829216056,218.864384280316,3
1829857056,133.886643146248,2
1830206084,66.1618636318578,1
1830242032,45.522626815545,1
1830244073,68.3784624357897,1
1830319051,55.2176682341683,1
1830319128,29.2832200586388,1
1830406120,54.8960496891742,1
1830519353,3.54862493909585,1
1830634069,53.5238248905709,1
1831104062,57.4272919932306,1
1831212033,35.540814120149,1
1831319170,67.67928897402,1
1831349308,90.3363439552521,2
1831712060,39.6756619420291,1
1831717019,47.3248255732355,1
1831744005,57.237216917921,1
1832057201,69.2254547835357,1
1832306031,60.8226991730861,1
1833133125,80.7842218420143,1
1833141031,126.455323455494,2
1833742038,27.832123887462,1
1833933422,72.2702806579108,1
1834141017,35.9035051016704,1
1834457017,59.7447378659726,1
1835210056,62.7925373873478,1
1835346019,81.2657906070685,1
1835512058,89.6014194133257,2
1836134073,208.257413742849,3
1836508440,79.6227103034722,1
1900219069,71.3741032444708,1
1900257296,73.5694221333571,1
1900406143,67.6207780389699,1
1900747017,63.9048095585263,1
1901155096,37.2884428844545,1
1901449012,54.3273841341474,1
1901608297,61.9513521628313,1
1901618064,117.699781448265,2
1902545044,35.920815532617,1
1902819149,109.794988222815,2
1902834061,49.0052254288704,1
1903208012,55.796856405501,1
1904255170,34.0831309776634,1
1904508135,117.840919101842,2
1904555091,33.2708662936428,1
1905049191,131.19992676689,2
1905319106,84.0929646225534,1
1905817013,73.7003690138689,2
1905849301,61.3778057963886,1
1905955102,82.2932169360934,1
1906019021,58.7086719808591,1
1906022030,80.7176526104885,1
1906713149,66.6375434012191,1
1907013112,67.7649429251882,1
1907146005,51.9796660009316,1
1907249194,123.534658831058,2
1907747027,48.5323499077248,1
1907908062,57.7624302558961,1
1907949048,36.9996566995315,1
1907957068,66.6846548750125,1
1908046206,47.0537159545719,1
1908449134,73.3858598190652,1
1908755018,52.0542135882306,1
1908817105,131.84559510112,2
1908834028,65.3995785011338,1
1908857169,118.997931343726,2
1910013117,89.0471665511187,1
1910622137,67.67928897402,1
1910646117,60.3145185050127,1
1910655139,71.8404089754532,1
1910701093,51.3996917219209,1
1910722173,33.3903710693626,1
1910857039,62.3092677973135,1
1910913107,99.5367980616141,1
1911513321,64.703795726806,1
1911534034,48.5672538693418,1
1911606042,89.1121277675842,1
1911612144,59.5918193170761,1
1912016048,45.2253474289065,1
1912046170,72.7285375058491,1
1912146043,54.7664686542349,1
1912242014,44.6767289994649,1
1912617032,84.0929646225534,1
1912813024,45.3221611329841,1
1912834112,37.5036949669398,1
1912849158,37.961777070594,1
1913301110,136.253952472205,2
1913306017,71.3741032444708,1
1913355431,34.7834825215607,1
1913617002,81.0351426246092,1
1913641057,139.36686780883,2
1914145028,67.6937497815405,1
1914146044,58.2583154237584,1
1914308024,46.7626266522462,1
1914341042,61.8699134978949,1
1914847176,39.6756619420291,1
1914941026,87.2869181025146,2
1915134011,63.6622687962343,1
1915147027,33.8933473417101,1
1915606246,67.0839452462995,1
1915646026,117.323633775424,2
1915649012,35.4204950780785,1
1915733365,51.2250780517489,1
1915813146,27.3379090849273,1
1915833013,69.4188070101567,1
1916113121,60.7281655915855,1
1916215008,39.1637590691185,1
1916215034,74.340793131607,1
1916249270,82.0513308463885,1
1916255392,71.3827158505192,1
1916408011,57.4232669419654,1
1916416017,72.4893273903162,1
1916546035,83.4294054659614,1
1917042072,38.4899277959967,1
1917146234,61.1812161956729,1
1917655058,82.3031922745168,1
1917734002,74.7155120868274,1
1917757109,75.2866504631609,1
1918606200,75.2866504631609,1
1918942000,96.7810692779444,1
1919012029,66.8153712315996,1
1919013030,70.4024264649292,1
1919955111,63.918430496056,1
1920015043,86.8623673500219,1
1920015108,63.0664639532284,1
1920713089,62.1511572637961,1
1921134009,131.84559510112,2
1921206056,32.6532832341075,1
1921255035,36.8562307411294,1
1921808027,136.7773532015,2
1921808086,59.4853111731179,1
1922134102,54.2767676143545,1
1922513230,149.489454950534,2
1922547000,36.9996566995315,1
1922822138,140.76170876,2
1923134101,78.2825380749132,1
1923257011,84.3616910259026,1
1923346075,68.3784624357897,1
1923440009,57.7624302558961,1
1923506160,49.6452865673996,1
1923840006,75.5445784018455,1
1923842040,72.375372168113,1
1923855080,52.1185969025727,1
1923946164,176.09112617075,2
1923955142,122.133795028728,2
1924149019,81.3861901866901,1
1924241009,61.1812161956729,1
1924606028,74.826252005351,1
1924845034,56.8884205262545,1
1924922061,72.4035767690805,1
1924955163,73.5176682659732,1
1925208078,46.1259970023579,1
1925308015,78.2825380749132,1
1925355649,72.0287450006538,1
1925408268,96.9808225092268,1
1925457123,82.0098673628491,1
